id,name,brand,seoToken,variantDataIds,stockIndicator,url,size
934342570_934337080,Bentleigh Modern Fit Shirt in Navy,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['934337080', '934337170', '934337260', '934337350', '934337530', '934337800', '934337890']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-pink,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
934342570_934337980,Bentleigh Modern Fit Shirt in White,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-white,"['934337980', '934338070', '934338160', '934338250', '934338340', '934338430', '934338520', '934338610', '934338700', '934338790']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-pink,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
934342570_934336180,Bentleigh Modern Fit Shirt in Light Blue,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-light-blue,"['934336180', '934336270', '934336360', '934336450', '934336540', '934336630', '934336720', '934336810', '934336900', '934336990']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
934342750,Bentleigh Modern Fit Shirt In Pink,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-pink,"['934340680', '934340770', '934340860', '934340950', '934341040', '934341130', '934341400']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
934342570_934337080,Bentleigh Modern Fit Shirt in Navy,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['934337080', '934337170', '934337260', '934337350', '934337530', '934337800', '934337890']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
934342570_934337980,Bentleigh Modern Fit Shirt in White,Cambridge,cambridge-bentleigh-modern-fit-shirt-in-white,"['934337980', '934338070', '934338160', '934338250', '934338340', '934338430', '934338520', '934338610', '934338700', '934338790']",InStock,https://www.myer.com.au/p/cambridge-bentleigh-modern-fit-shirt-in-navy-934342570-934337080-1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
985927510,Brushed Twill Long Sleeve Shirt in Blue,Tommy Hilfiger,tommy-hilfiger-brushed-twill-long-sleve-shirt-in-blue,"['985950280', '985950370', '985950460', '985950550', '985950640', '985950730']",InStock,https://www.myer.com.au/p/tommy-hilfiger-brushed-twill-long-sleve-shirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
985926610,Brushed Twill Long Sleeve Shirt in Red,Tommy Hilfiger,tommy-hilfiger-brushed-twill-long-sleve-shirt-in-red,"['985944070', '985944160', '985944250', '985944340']",InStock,https://www.myer.com.au/p/tommy-hilfiger-brushed-twill-long-sleve-shirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
983250280,Boucle Stripe Long Sleeve Shirt in Red,Tommy Hilfiger,tommy-hilfiger-boucle-stripe-long-sleeve-shirt-in-red,"['983232460', '983232550', '983232640', '983232730', '983232820']",InStock,https://www.myer.com.au/p/tommy-hilfiger-boucle-stripe-long-sleeve-shirt-in-navy-allover,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
983249920,Boucle Stripe Long Sleeve Shirt in Navy Allover,Tommy Hilfiger,tommy-hilfiger-boucle-stripe-long-sleeve-shirt-in-navy-allover,"['983230390', '983230480', '983230570', '983230660']",InStock,https://www.myer.com.au/p/tommy-hilfiger-boucle-stripe-long-sleeve-shirt-in-navy-allover,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
796763350,The Oxford Long Sleeve Shirt in White,Gant,gant-the-oxford-long-sleve-shirt,"['796738420', '796738510', '796738600', '796738690', '796738780', '796738870', '796738960', '846074260', '956852020']",InStock,https://www.myer.com.au/p/gant-the-oxford-long-sleve-shirt-786481390-1,"['S', 'M', 'L', 'XL', 'XXL']"
796763440,The Oxford Long Sleeve Shirt in Blue,Gant,gant-the-oxford-long-sleve-shirt-796763440-1,"['796739050', '796739140', '796739230', '796739320', '796739410', '796739500']",InStock,https://www.myer.com.au/p/gant-the-oxford-long-sleve-shirt-786481390-1,"['S', 'M', 'L', 'XL', 'XXL']"
848977930,Regular Oxford Broadcloth Long Sleeve Shirt in Blue,Gant,gant-regular-oxford-broadcloth-long-sleve-shirt,"['848967670', '848967760', '848967850', '848967940', '848968030']",InStock,https://www.myer.com.au/p/gant-the-oxford-long-sleve-shirt-786481390-1,"['S', 'M', 'L', 'XL', 'XXL']"
786481390,The Oxford Long Sleeve Shirt in Light Pink,Gant,gant-the-oxford-long-sleve-shirt-786481390-1,"['786469240', '786469330', '786469420', '786469510', '786469600']",InStock,https://www.myer.com.au/p/gant-the-oxford-long-sleve-shirt-786481390-1,"['S', 'M', 'L', 'XL', 'XXL']"
931249360,Regular Oxford Long Sleeve Shirt in Banana Yellow,Gant,gant-regular-oxford-long-sleve-shirt-in-banana-yellow,['931234240'],LowStock,https://www.myer.com.au/p/gant-the-oxford-long-sleve-shirt-786481390-1,"['S', 'M', 'L', 'XL', 'XXL']"
989919190_989916490,Textured Cotton Classic Fit Shirt in Brown,French Connection,french-connection-textured-cotton-classic-fit-shirt-in-brown,"['989916670', '989916760', '989916850']",InStock,https://www.myer.com.au/p/french-connection-textured-cotton-classic-fit-shirt-in-light-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
989919190_989917030,Textured Cotton Classic Fit Shirt in Light Brown,French Connection,french-connection-textured-cotton-classic-fit-shirt-in-light-brown,"['989917120', '989917210', '989917300', '989917390']",InStock,https://www.myer.com.au/p/french-connection-textured-cotton-classic-fit-shirt-in-light-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
968061610_968044330,Textured Cotton Classic Fit Shirt,French Connection,french-connection-textured-cotton-classic-fit-shirt-in-blue,"['968044330', '968044420', '968044510', '968044600', '968044690', '968044780']",InStock,https://www.myer.com.au/p/french-connection-textured-cotton-classic-fit-shirt-in-light-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
968061610_968043250,Textured Cotton Classic Fit Shirt,French Connection,french-connection-textured-cotton-classic-fit-shirt-in-rose,"['968043250', '968043340', '968043430', '968043520', '968043610', '968043700']",InStock,https://www.myer.com.au/p/french-connection-textured-cotton-classic-fit-shirt-in-light-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
966073420_966068200,Motion Slim Fit Shirt in Pink,Gibson,gibson-motion-slim-fit-shirt-in-pink-966073420-966068200--1,"['966068290', '966068380', '966068470', '966068560', '966068650', '966068830']",InStock,https://www.myer.com.au/p/gibson-motion-slim-fit-shirt-in-pink-966073420-966068200--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966072880_966059290,Motion Slim Fit Shirt in Red,Gibson,gibson-motion-slim-fit-shirt-in-red,"['966059470', '966059560', '966059650', '966059740']",InStock,https://www.myer.com.au/p/gibson-motion-shirt-in-blue,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966072880_966058480,Motion Shirt in Blue,Gibson,gibson-motion-shirt-in-blue,"['966058570', '966058660', '966058750', '966058840', '966058930', '966059110']",InStock,https://www.myer.com.au/p/gibson-motion-shirt-in-blue,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
637986790,Franky White Shirt,MJ Bale,mj-bale-franky-white-shirt,['638004790'],LowStock,https://www.myer.com.au/p/mj-bale-franky-white-shirt,['48']
980249140,Tartan Overshirt in Yellow,Tommy Hilfiger,tommy-hilfiger-tartan-overshirt-in-yellow,"['980214220', '980214310', '980214400', '980214490']",InStock,https://www.myer.com.au/p/tommy-hilfiger-tartan-overshirt-in-yellow,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
680760820,Modern Fit White Elwood Shirt FCD050,Cambridge,cambridge-contemporary-fit-elwod-shirt,"['680762890', '680762980', '680763070', '680763160', '680763250', '680763340', '680763430', '680763520', '680763610', '680763700', '680763790']",InStock,https://www.myer.com.au/p/cambridge-contemporary-fit-elwod-shirt,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
796763710,The Broadcloth Long Sleeve Shirt in Navy,Gant,gant-the-broadcloth-long-sleve-shirt,"['796740940', '796741030', '796741120', '796741210', '796741300', '796741390', '796741480', '846074350']",InStock,https://www.myer.com.au/p/gant-the-broadcloth-long-sleve-shirt-796763800-1,"['S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL', 'XS']"
848978830,Regular Broadcloth Long Sleeve Shirt in Black,Gant,gant-regular-broadcloth-long-sleve-shirt-black,"['848973070', '848973160', '848973250', '848973340']",InStock,https://www.myer.com.au/p/gant-the-broadcloth-long-sleve-shirt-796763800-1,"['S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL', 'XS']"
796763710_957027430,The Broadcloth Long Sleeve Shirt in Blue,Gant,gant-the-broadcloth-long-sleve-shirt-in-blue,['957027430'],LowStock,https://www.myer.com.au/p/gant-the-broadcloth-long-sleve-shirt-796763800-1,"['S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL', 'XS']"
796763800,The Broadcloth Long Sleeve Shirt in White,Gant,gant-the-broadcloth-long-sleve-shirt-796763800-1,"['796741570', '796741660', '796741750', '796741840', '796741930', '796742020', '877662190', '957027520']",InStock,https://www.myer.com.au/p/gant-the-broadcloth-long-sleve-shirt-796763800-1,"['S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL', 'XS']"
963909550,Long Sleeve Linen Shirt in Pink,DESTii,desti-long-sleve-linen-shirt-in-pink,"['963906400', '963906490', '963906580', '963906850']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909370,Long Sleeve Linen Shirt in Navy,DESTii,desti-long-sleve-linen-shirt-in-navy,"['963905770', '963905860', '963905950', '963906040', '963906130', '963906220']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909100,Long Sleeve Linen Shirt in Khaki,DESTii,desti-long-sleve-linen-shirt-in-khaki,"['963904150', '963904240', '963904330', '963904420', '963904510', '963904600']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909190,Long Sleeve Linen Shirt in Natural,DESTii,desti-long-sleve-linen-shirt-in-natural,"['963904690', '963904780', '963904870', '963904960', '963905050', '963905140']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909730,Long Sleeve Linen Shirt in White,DESTii,desti-long-sleve-linen-shirt-in-white,"['963907480', '963907570', '963907660', '963907750']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963908740,Long Sleeve Linen Shirt in Black,DESTii,desti-long-sleve-linen-shirt-in-black,"['963902440', '963902530', '963902890']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
681525190_681528520,Short Sleeve Linen Shirt in White,Coast Clothing Co,coast-clothing-white-short-sleve-linen-shirt,"['681528520', '681528610', '681528700', '681528790', '681528880']",InStock,https://www.myer.com.au/p/coast-clothing-navy-short-sleve-linen-shirt,"['S', 'M', 'L', 'XL', 'XXL']"
681525190_681528970,Short Sleeve Linen Shirt in Navy,Coast Clothing Co,coast-clothing-navy-short-sleve-linen-shirt,"['681528970', '681529060', '681529150', '681529240', '681529330']",InStock,https://www.myer.com.au/p/coast-clothing-navy-short-sleve-linen-shirt,"['S', 'M', 'L', 'XL', 'XXL']"
965252170_965248390,Giorgio Tailored Fit Shirt in Red,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-red-965252170-965248390--1,"['965248480', '965248570', '965248660', '965248750', '965248840']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-red-965252170-965248390--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252170_965247670,Giorgio Tailored Fit Shirt in Blue,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965252170-965247670--1,"['965247850', '965247940', '965248030', '965248120', '965248210']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-red-965252170-965248390--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252170_965248390,Giorgio Tailored Fit Shirt in Red,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-red-965252170-965248390--1,"['965248480', '965248570', '965248660', '965248750', '965248840']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965252170-965247670--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252170_965247670,Giorgio Tailored Fit Shirt in Blue,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965252170-965247670--1,"['965247850', '965247940', '965248030', '965248120', '965248210']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965252170-965247670--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252440,Giorgio Tailored Fit Shirt in Black/White,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-black-white,"['965250730', '965250820', '965250910', '965251000', '965251090']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965251990_965243350,Giorgio Tailored Fit Shirt in Blue,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['965243350', '965243530', '965243620', '965243710', '965243800']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252350,Giorgio Tailored Fit Shirt in White,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-white-965252350--1,"['965249920', '965250190', '965250280', '965250370']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965251990_965244070,Giorgio Tailored Fit Shirt in Red,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-red-965251990-965244070--1,"['965244250', '965244430']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252260,Giorgio Tailored Fit Shirt in Red,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-red-965252260--1,"['965249290', '965249380', '965249470', '965249740']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
965252530,Giorgio Tailored Fit Shirt in Black,Dom Bagnato,dom-bagnato-giorgio-tailored-fit-shirt-in-black-965252530--1,"['965251450', '965251720']",InStock,https://www.myer.com.au/p/dom-bagnato-giorgio-tailored-fit-shirt-in-blue-965251990-965243350--1,"['38', '39', '40', '41', '42', '43', '44', '46']"
967617460,West Hampton Pure Linen Shirt in Purple,yd.,yd-west-hampton-pure-linen-shirt-in-purple,"['967583710', '967583800', '967583890', '967583980', '967584160']",InStock,https://www.myer.com.au/p/yd-west-hampton-pure-linen-shirt-in-purple,"['2XS', 'XS', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
967617550,West Hampton Pure Linen Shirt in Beige,yd.,yd-west-hampton-pure-linen-shirt-in-beige,"['967584430', '967584520', '967584610', '967584700', '967584880']",InStock,https://www.myer.com.au/p/yd-west-hampton-pure-linen-shirt-in-purple,"['2XS', 'XS', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
967617370,West Hampton Pure Linen Shirt in Green,yd.,yd-west-hampton-pure-linen-shirt-in-gren,"['967583080', '967583170']",InStock,https://www.myer.com.au/p/yd-west-hampton-pure-linen-shirt-in-purple,"['2XS', 'XS', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
970698970,Kendrick Stripe Shirt in Multi,yd.,yd-kendrick-stripe-shirt-in-multi,"['970697530', '970697620', '970697710', '970697800', '970697890']",InStock,https://www.myer.com.au/p/yd-kendrick-stripe-shirt-in-multi,"['2XS', 'XS', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
988227190,Long Sleeve Fly Collar Shirt in White,Politix,politix-long-sleeve-fly-collar-shirt-in-white,"['988173640', '988173730', '988173820']",InStock,https://www.myer.com.au/p/politix-long-sleeve-fly-collar-shirt-in-white,"['M', 'L', 'XL', 'XXL', 'XXXL']"
964758070,Carlton Modern Fit Shirt in Blue,Cambridge,cambridge-carlton-modern-fit-shirt-in-blue-964758070--1,"['964739800', '964739890', '964739980', '964740070', '964740160', '964740250', '964740340', '964740430']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
964758340_964744210,Carlton Modern Fit Shirt in White,Cambridge,cambridge-carlton-modern-fit-shirt-in-white,"['964744390', '964744480', '964744570', '964744660', '964744750', '964744930']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
964758250_964742410,Carlton Modern Fit Shirt in Navy,Cambridge,cambridge-carlton-modern-fit-shirt-in-navy,"['964742590', '964742680', '964742770', '964742860', '964742950']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
964758250_964741510,Carlton Modern Fit Shirt in Blue,Cambridge,cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['964741690', '964741780', '964741870', '964741960', '964742140', '964742320']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
964757980,Carlton Modern Fit Shirt in Blue,Cambridge,cambridge-carlton-modern-fit-shirt-in-blue-964757980--1,"['964738810', '964738900', '964738990', '964739080', '964739170', '964739260', '964739350', '964739440', '964739620']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
964758520_964746010,Chelsea Modern Fit Shirt in Blue,Cambridge,cambridge-chelsea-modern-fit-shirt-in-blue-964758520-964746010--1,"['964746100', '964746190', '964746370', '964746460']",InStock,https://www.myer.com.au/p/cambridge-carlton-modern-fit-shirt-in-blue-964758250-964741510--1,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
